Block level,Datetime,Operation,Received,From address,Sent,Fee,To address,Explorer link
1580349,2021-07-31 00:56:18,transaction,,,0,"-0,025141",KT18oxtA5uyhyYXyAVhTa7agJmxHCTjHpiF7,https://tzkt.io/op5fUfbQTGAATd8ZnxMAmd1KcKvfpBksUdMKr4JvXzDDKzvYCDD/10518746
1580349,2021-07-31 00:56:18,transaction,,,,"-0,0415",KT1JkoE42rrMBP9b2oDhbx6EUr26GcySZMUH,https://tzkt.io/op5fUfbQTGAATd8ZnxMAmd1KcKvfpBksUdMKr4JvXzDDKzvYCDD/10518746/22
1580576,2021-07-31 04:53:26,transaction,,,-7,"-0,008423",KT1Gdix8LoDoQng7YqdPNhdP5V7JRX8FqWvM,https://tzkt.io/oonqgQMcEpH3MTBEtLY5jMGsE1M9987D3g72ECG3rVERwY74ShA/10518747
1581185,2021-07-31 15:33:46,transaction,30,tz1VPz5qhzTrRTNevHC33ArBTBPV6jHpwjQB,,,,https://tzkt.io/op4z2nsivSp9cD6T9gPnsoekUJ35BYEugJJPpQLNtdNjQzQDPhg/3301249
1581240,2021-07-31 16:32:06,transaction,,,-1,"-0,006254",KT1GcQsnT8hU8EryLzTjoKm4vZhNbcXYM29L,https://tzkt.io/opR2YZBKbnrqektwWoKfstqWD4ZXwwVs5MTGwuhEKXw9MDFSDat/10518748
1581431,2021-07-31 20:03:46,transaction,,,0,"-0,009145",KT1JQAZqShNMakSNXc2cgTzdAWZFemGcU6n1,https://tzkt.io/ooDq3medz2anU4xKZy1bh93mgxKNdg9VmR8ahE2tobiTwQVpMGC/10518749
1581434,2021-07-31 20:06:46,transaction,,,0,"-0,00906",KT1Ga15wxGR5oWK1vBG2GXbjYM6WqPgpfRSP,https://tzkt.io/ooDZtrbhAMi4qygxySoPMFH5zVdXQAVHVaaqxTzY1GUJH3E748i/10518750
1581435,2021-07-31 20:07:46,transaction,,,0,"-0,009083",KT1QqjR4Fj9YegB37PQEqXUPHmFbhz6VJtwE,https://tzkt.io/opV5XcNz9idRsf3NndFWrspJ8kGr6SziDK7GbazgtzQi5SG8qtA/10518751
1581436,2021-07-31 20:09:26,transaction,,,0,"-0,009038",KT1MBqc3GHpApBXaBZyvY63LF6eoFyTWtySn,https://tzkt.io/onedA3xaoVAtWnDrQo2wTShKh51jB8Z5asQv4yywXJtdUEFcDJJ/10518752
1581442,2021-07-31 20:16:46,transaction,"0,629118",KT1X1LgNkQShpF9nRLYw3Dgdy4qp38MX617z,,,,https://tzkt.io/ootHC8aVaXedfJgVeGZULyxVuUUUAnR65cgmoYXpdvk69o3GwRZ/10518754/15
1581442,2021-07-31 20:16:46,transaction,,,"-0,629118","-0,019172",KT1K4EwTpbvYN9agJdjpyJm4ZZdhpUNKB3F6,https://tzkt.io/ootHC8aVaXedfJgVeGZULyxVuUUUAnR65cgmoYXpdvk69o3GwRZ/10518755
1581579,2021-07-31 22:43:22,transaction,,,0,"-0,01875",KT1KnuE87q1EKjPozJ5sRAjQA24FPsP57CE3,https://tzkt.io/ookdJSFZKaix5q7YEYVcEUVyF5K3j17Xep8ToNXhWNMMG3cafTC/10518757
1581579,2021-07-31 22:43:22,transaction,,,0,"-0,014699",KT1Sn3eNrZ2uATmy7ZGTKZBCtyeVERNqkQFw,https://tzkt.io/ookdJSFZKaix5q7YEYVcEUVyF5K3j17Xep8ToNXhWNMMG3cafTC/10518758
1581593,2021-07-31 22:58:42,transaction,,,0,"-0,013529",KT1NEa7CmaLaWgHNi6LkRi5Z1f4oHfdzRdGA,https://tzkt.io/ooQ6pTpZNCKvA9dS3jBC7iERxBuhJMb6t2c7JX9TSGjQrB837Cg/10518759
1581593,2021-07-31 22:58:42,transaction,,,,"-0,042",KT1JkoE42rrMBP9b2oDhbx6EUr26GcySZMUH,https://tzkt.io/ooQ6pTpZNCKvA9dS3jBC7iERxBuhJMb6t2c7JX9TSGjQrB837Cg/10518759/46
1581593,2021-07-31 22:58:42,transaction,"69,727332",KT1NEa7CmaLaWgHNi6LkRi5Z1f4oHfdzRdGA,,,,https://tzkt.io/ooQ6pTpZNCKvA9dS3jBC7iERxBuhJMb6t2c7JX9TSGjQrB837Cg/10518759/45
1581595,2021-07-31 23:00:42,transaction,,,0,"-0,013354",KT1RB179ddATKbCi7E8ben91bo2hqRRPrNQf,https://tzkt.io/onqkfKPCxycwWYvvQbzX2qUQWjUmL5wwyujVnWeRN6HN6bzZWHy/10518760
1581595,2021-07-31 23:00:42,transaction,,,,"-0,042",KT1JkoE42rrMBP9b2oDhbx6EUr26GcySZMUH,https://tzkt.io/onqkfKPCxycwWYvvQbzX2qUQWjUmL5wwyujVnWeRN6HN6bzZWHy/10518760/63
1581598,2021-07-31 23:03:42,transaction,,,0,"-0,020731",KT18oxtA5uyhyYXyAVhTa7agJmxHCTjHpiF7,https://tzkt.io/opX2Rvi8ChVTHZj7znKrLGfhPvFcwTD7SdqPeb46j8WuvRSryp1/10518761
1581598,2021-07-31 23:03:42,transaction,,,,"-0,04175",KT1JkoE42rrMBP9b2oDhbx6EUr26GcySZMUH,https://tzkt.io/opX2Rvi8ChVTHZj7znKrLGfhPvFcwTD7SdqPeb46j8WuvRSryp1/10518761/36
1581601,2021-07-31 23:06:42,transaction,,,0,"-0,020408",KT1RB179ddATKbCi7E8ben91bo2hqRRPrNQf,https://tzkt.io/ooJS9upd4hJMJydzwKGQjuJgv2PtNZ7y6CECk91MQRN1L49dQvy/10518762
1581601,2021-07-31 23:06:42,transaction,,,,"-0,001",KT1K4EwTpbvYN9agJdjpyJm4ZZdhpUNKB3F6,https://tzkt.io/ooJS9upd4hJMJydzwKGQjuJgv2PtNZ7y6CECk91MQRN1L49dQvy/10518762/34
1581601,2021-07-31 23:06:42,transaction,,,,"-0,042",KT1JkoE42rrMBP9b2oDhbx6EUr26GcySZMUH,https://tzkt.io/ooJS9upd4hJMJydzwKGQjuJgv2PtNZ7y6CECk91MQRN1L49dQvy/10518762/33
1581603,2021-07-31 23:08:42,transaction,,,0,"-0,01004",KT1K4EwTpbvYN9agJdjpyJm4ZZdhpUNKB3F6,https://tzkt.io/oo1x36iU17wAZ55zpPhheQuNVZyDSentwwx9zzWCMJQt5b7K7Ns/10518763
1581603,2021-07-31 23:08:42,transaction,"26,572925",KT1K4EwTpbvYN9agJdjpyJm4ZZdhpUNKB3F6,,,,https://tzkt.io/oo1x36iU17wAZ55zpPhheQuNVZyDSentwwx9zzWCMJQt5b7K7Ns/10518763/21
1581604,2021-07-31 23:09:42,transaction,,,0,"-0,013354",KT1HDXjPtjv7Y7XtJxrNc5rNjnegTi2ZzNfv,https://tzkt.io/opAMGeR6Ah9qtSYkezaXGgR4mNT5cWoqzb3iV2iKpemS9NNn4Z2/10518764
1581604,2021-07-31 23:09:42,transaction,,,,"-0,04175",KT1JkoE42rrMBP9b2oDhbx6EUr26GcySZMUH,https://tzkt.io/opAMGeR6Ah9qtSYkezaXGgR4mNT5cWoqzb3iV2iKpemS9NNn4Z2/10518764/36
1581606,2021-07-31 23:11:42,transaction,,,0,"-0,027291",KT1AxaBxkFLCUi3f8rdDAAxBKHfzY8LfKDRA,https://tzkt.io/ooosUnZeEkzTA8aAwfY6jj8vCA1WbecZYqacujK8195KuX8DH6w/10518765
1581669,2021-08-01 00:22:02,transaction,,,0,"-0,001",KT1JkoE42rrMBP9b2oDhbx6EUr26GcySZMUH,https://tzkt.io/ooYqQxRe2P9MgGzCrnmM166E3AzBGRguFRWH2wkhPfJe833Ak6J/10518767
1581669,2021-08-01 00:22:02,transaction,,,,"-0,0395",KT1JkoE42rrMBP9b2oDhbx6EUr26GcySZMUH,https://tzkt.io/ooYqQxRe2P9MgGzCrnmM166E3AzBGRguFRWH2wkhPfJe833Ak6J/10518768/11
1581669,2021-08-01 00:22:02,transaction,"35,235539",KT1NEa7CmaLaWgHNi6LkRi5Z1f4oHfdzRdGA,,,,https://tzkt.io/ooYqQxRe2P9MgGzCrnmM166E3AzBGRguFRWH2wkhPfJe833Ak6J/10518768/10
1581669,2021-08-01 00:22:02,transaction,,,"-35,235539","-0,029374",KT1WxgZ1ZSfMgmsSDDcUn8Xn577HwnQ7e1Lb,https://tzkt.io/ooYqQxRe2P9MgGzCrnmM166E3AzBGRguFRWH2wkhPfJe833Ak6J/10518769
1581671,2021-08-01 00:24:02,transaction,,,0,"-0,010976",KT1KnuE87q1EKjPozJ5sRAjQA24FPsP57CE3,https://tzkt.io/opHVfm8YQz9UCHBZgc35ehigUbuodaD18cUY27qG81XKdRfTRPD/10518770
1581673,2021-08-01 00:26:02,transaction,,,0,"-0,017991",KT1Sn3eNrZ2uATmy7ZGTKZBCtyeVERNqkQFw,https://tzkt.io/oo55gnpRAYLzH2ucy5hG9otisC9ZmKshdRAiejEq4CdpJupuqdY/10518773
1581675,2021-08-01 00:28:02,transaction,,,0,"-0,018054",KT1HDXjPtjv7Y7XtJxrNc5rNjnegTi2ZzNfv,https://tzkt.io/oon9e1T6XU5XcaT5VF5H66vdWELsuPmSeyWk2yzpQFnYHTci8J3/10518774
1581675,2021-08-01 00:28:02,transaction,,,,"-0,04175",KT1JkoE42rrMBP9b2oDhbx6EUr26GcySZMUH,https://tzkt.io/oon9e1T6XU5XcaT5VF5H66vdWELsuPmSeyWk2yzpQFnYHTci8J3/10518774/23
1581680,2021-08-01 00:33:02,transaction,,,-100,"-0,000445",tz1VPz5qhzTrRTNevHC33ArBTBPV6jHpwjQB,https://tzkt.io/op4QJg3NWvUQrKiXZd9DToK83ct987kwUb95F1Xemt6B2qY613m/10518775
1581682,2021-08-01 00:35:02,transaction,,,0,"-0,00225",KT1JkoE42rrMBP9b2oDhbx6EUr26GcySZMUH,https://tzkt.io/ooUmG6mRhQWrqXbmoiuywcg4sTWczUq6SMCKzi7pPCExb6pxvV7/10518776
1581682,2021-08-01 00:35:02,transaction,,,0,"-0,016627",KT1NEa7CmaLaWgHNi6LkRi5Z1f4oHfdzRdGA,https://tzkt.io/ooUmG6mRhQWrqXbmoiuywcg4sTWczUq6SMCKzi7pPCExb6pxvV7/10518777
1581682,2021-08-01 00:35:02,transaction,,,,"-0,0395",KT1JkoE42rrMBP9b2oDhbx6EUr26GcySZMUH,https://tzkt.io/ooUmG6mRhQWrqXbmoiuywcg4sTWczUq6SMCKzi7pPCExb6pxvV7/10518777/9
1581682,2021-08-01 00:35:02,transaction,"18,997185",KT1NEa7CmaLaWgHNi6LkRi5Z1f4oHfdzRdGA,,,,https://tzkt.io/ooUmG6mRhQWrqXbmoiuywcg4sTWczUq6SMCKzi7pPCExb6pxvV7/10518777/8
1581701,2021-08-01 00:55:22,transaction,,,0,"-0,014421",KT1K4EwTpbvYN9agJdjpyJm4ZZdhpUNKB3F6,https://tzkt.io/onfNAW5Hh8iksG6bUakjFd9tUQzBvTikmKWni6oKa4emTdn9rkL/10518780
1581701,2021-08-01 00:55:22,transaction,"26,627165",KT1K4EwTpbvYN9agJdjpyJm4ZZdhpUNKB3F6,,,,https://tzkt.io/onfNAW5Hh8iksG6bUakjFd9tUQzBvTikmKWni6oKa4emTdn9rkL/10518780/3
1581784,2021-08-01 02:23:10,transaction,,,0,"-0,01714",KT1KnuE87q1EKjPozJ5sRAjQA24FPsP57CE3,https://tzkt.io/opKnh1D9WQSdX3xqDp2iyNKyLDzpx6LQxaMSb6br5U23voFpfuV/10518781
1581786,2021-08-01 02:25:50,transaction,,,"-38,5","-0,000445",tz1VPz5qhzTrRTNevHC33ArBTBPV6jHpwjQB,https://tzkt.io/ooph3Z2tn3xMbpixxzRexs9bqQVm2pKbs9cJnZNXCqjLL7bi4xY/10518782
1581789,2021-08-01 02:28:50,transaction,,,0,"-0,00075",KT1K9gCRgaLRFKTErYt1wVxA3Frb9FjasjTV,https://tzkt.io/ooAacNURJFwUiF6fv1FVVBMeXUHaDKFMfhSC9cnQhPeSAt97YhV/10518783
1581789,2021-08-01 02:28:50,transaction,,,0,"-0,011515",KT1K4EwTpbvYN9agJdjpyJm4ZZdhpUNKB3F6,https://tzkt.io/ooAacNURJFwUiF6fv1FVVBMeXUHaDKFMfhSC9cnQhPeSAt97YhV/10518784
1581789,2021-08-01 02:28:50,transaction,"13,172563",KT1K4EwTpbvYN9agJdjpyJm4ZZdhpUNKB3F6,,,,https://tzkt.io/ooAacNURJFwUiF6fv1FVVBMeXUHaDKFMfhSC9cnQhPeSAt97YhV/10518784/7
1581790,2021-08-01 02:29:50,transaction,,,0,"-0,011461",KT1WxgZ1ZSfMgmsSDDcUn8Xn577HwnQ7e1Lb,https://tzkt.io/ooZ4tY9SK3shU7tg4kDmqpK3D1tBVM9KLRaSCc1xn1kmAiLWWxo/10518786
1581790,2021-08-01 02:29:50,transaction,"18,059335",KT1WxgZ1ZSfMgmsSDDcUn8Xn577HwnQ7e1Lb,,,,https://tzkt.io/ooZ4tY9SK3shU7tg4kDmqpK3D1tBVM9KLRaSCc1xn1kmAiLWWxo/10518786/4
1581820,2021-08-01 03:01:50,transaction,,,-10,"-0,008423",KT1Gdix8LoDoQng7YqdPNhdP5V7JRX8FqWvM,https://tzkt.io/ooUBQAiKoUSRyywj9s4NVnFKcxPVzzLXFn8dM4bKgwxiMgHL8CC/10518787
1582265,2021-08-01 11:01:06,transaction,,,-20,"-0,006989",KT1K8A8DLUTVuHaDBCZiG6AJdvKJbtH8dqmN,https://tzkt.io/ooMr1G4SeyafoB3UFerpVcyNN6rXNxtop1WvBdcq74VXVZZhpQv/10518788
1582267,2021-08-01 11:03:06,transaction,,,0,"-0,014353",KT1DMCGGiHT2dgjjXHG7qh1C1maFchrLNphx,https://tzkt.io/onpCM3PA451bsVXSsttBcsDpNZ8BkeacbhqmTDpKsyMEEyL8bTj/10518790
1582733,2021-08-01 19:11:46,transaction,,,0,"-0,025755",KT1DMCGGiHT2dgjjXHG7qh1C1maFchrLNphx,https://tzkt.io/oodThizzWtvjbzrq8PPpMq87Je3LkhwiAomeZKMSwQui626Ew2u/10518791
1582734,2021-08-01 19:12:46,transaction,,,0,"-0,025755",KT1DMCGGiHT2dgjjXHG7qh1C1maFchrLNphx,https://tzkt.io/oovqGYnHNkFn7ixYEM8S5ZX89XPpdWBeGiVxE5dKV1UMo7bzZ1L/10518792
1582981,2021-08-01 23:39:38,transaction,,,0,"-0,009145",KT1JQAZqShNMakSNXc2cgTzdAWZFemGcU6n1,https://tzkt.io/oo1iwAqrJj3EhAC9K3ESZfzntEvwfyZbQzMbUdRbDxRPD81VsAr/10518793
1582982,2021-08-01 23:40:38,transaction,,,0,"-0,00906",KT1Ga15wxGR5oWK1vBG2GXbjYM6WqPgpfRSP,https://tzkt.io/onpYDhr59EdjeCusGwnhrA85DnbJ99fqxcxXLtx7mw9VTmCa14D/10518794
1582983,2021-08-01 23:41:38,transaction,,,0,"-0,009083",KT1QqjR4Fj9YegB37PQEqXUPHmFbhz6VJtwE,https://tzkt.io/oo3DcieaiaDGfkwSQmaEEvk5jt5akWuFMoNWmTkk7tdXLSXCP6u/10518795
1582984,2021-08-01 23:42:38,transaction,,,0,"-0,009038",KT1MBqc3GHpApBXaBZyvY63LF6eoFyTWtySn,https://tzkt.io/onvAM1k5ein3ZcmyD5jL6E6nUAn82LVafySFFDW4ynFS5SeoimS/10518796
1582985,2021-08-01 23:43:38,transaction,,,0,"-0,022",KT1DMCGGiHT2dgjjXHG7qh1C1maFchrLNphx,https://tzkt.io/opLdyg6DJo25tDhPdxnM1PZviqCitsGTAvXFmyGeXdkFigigqLA/10518797
1582993,2021-08-01 23:51:38,transaction,,,0,"-0,030136",KT1DMCGGiHT2dgjjXHG7qh1C1maFchrLNphx,https://tzkt.io/op6U1pHUEi2MopWdqaN8c3kyTipuQVonERqc4h33BiqnspW6gMt/10518799
1582994,2021-08-01 23:52:38,transaction,,,0,"-0,002",KT1GRSvLoikDsXujKgZPsGLX8k8VvR2Tq95b,https://tzkt.io/ooyN1jYzDisrUwLdTinZbuN1Kz1k5Ane11Ajx4mB5u4rmbvkaoX/10518800
1582994,2021-08-01 23:52:38,transaction,"0,706251",KT1X1LgNkQShpF9nRLYw3Dgdy4qp38MX617z,,,,https://tzkt.io/ooyN1jYzDisrUwLdTinZbuN1Kz1k5Ane11Ajx4mB5u4rmbvkaoX/10518801/12
1582994,2021-08-01 23:52:38,transaction,,,"-0,706251","-0,019172",KT1K4EwTpbvYN9agJdjpyJm4ZZdhpUNKB3F6,https://tzkt.io/ooyN1jYzDisrUwLdTinZbuN1Kz1k5Ane11Ajx4mB5u4rmbvkaoX/10518802
1582996,2021-08-01 23:54:38,transaction,"20,877552",KT1K8A8DLUTVuHaDBCZiG6AJdvKJbtH8dqmN,,,,https://tzkt.io/oo4UKPsP14iDvLb7GhgyBSi6PZukSwQKx4XPGaJSM38e7mEhnA2/10518804/10
1582996,2021-08-01 23:54:38,transaction,,,"-20,877483","-0,017682",KT1Evsp2yA19Whm24khvFPcwimK6UaAJu8Zo,https://tzkt.io/oo4UKPsP14iDvLb7GhgyBSi6PZukSwQKx4XPGaJSM38e7mEhnA2/10518805
1583844,2021-08-02 14:20:14,transaction,,,0,"-0,00075",KT1TwzD6zV3WeJ39ukuqxcfK2fJCnhvrdN1X,https://tzkt.io/opFE2B63AVdFkrLkzoa7pn1WE4xUDPWWfocmQCkaGrcJxg57BiK/10518806
1583844,2021-08-02 14:20:14,transaction,,,0,"-0,011675",KT1Gdix8LoDoQng7YqdPNhdP5V7JRX8FqWvM,https://tzkt.io/opFE2B63AVdFkrLkzoa7pn1WE4xUDPWWfocmQCkaGrcJxg57BiK/10518807
1583844,2021-08-02 14:20:14,transaction,"16,405405",KT1Gdix8LoDoQng7YqdPNhdP5V7JRX8FqWvM,,,,https://tzkt.io/opFE2B63AVdFkrLkzoa7pn1WE4xUDPWWfocmQCkaGrcJxg57BiK/10518807/11
1584418,2021-08-02 23:56:54,transaction,,,0,"-0,012383",KT1MBqc3GHpApBXaBZyvY63LF6eoFyTWtySn,https://tzkt.io/onhtwax84aMJ4SGs5pW492ju3HP7pVFh9jZpcknYdcioeWTcnEC/10518809
1584420,2021-08-02 23:58:54,transaction,,,0,"-0,009587",KT1Ga15wxGR5oWK1vBG2GXbjYM6WqPgpfRSP,https://tzkt.io/opM6KdQCRPX3kUj89pA3cjSomxZYmPvaj4t2QQnQqyrY8cQV818/10518810
1584421,2021-08-02 23:59:54,transaction,,,0,"-0,009038",KT1Ga15wxGR5oWK1vBG2GXbjYM6WqPgpfRSP,https://tzkt.io/onhR3BpWj4z1nkTDmbU7aVp8Au1Vsobp1AhM1uZLFsvVxEo1psF/10518811
1584423,2021-08-03 00:01:54,transaction,,,0,"-0,009083",KT1QqjR4Fj9YegB37PQEqXUPHmFbhz6VJtwE,https://tzkt.io/opN66cKc8GaADEskXEZchJpmgG7mQeNext7tox2W93nCggNBsHA/10518812
1584432,2021-08-03 00:10:54,transaction,"32,351887",KT1QxLqukyfohPV5kPkw97Rs6cw1DDDvYgbB,,,,https://tzkt.io/oouLoNSJQ4VNotxiKRWEAYE9JahT71LFfRzp9d5JHKke9eKZFEq/10518814/10
1584432,2021-08-03 00:10:54,transaction,,,"-32,351887",0,KT1X1LgNkQShpF9nRLYw3Dgdy4qp38MX617z,https://tzkt.io/oouLoNSJQ4VNotxiKRWEAYE9JahT71LFfRzp9d5JHKke9eKZFEq/10518815
1584432,2021-08-03 00:10:54,transaction,,,0,"-0,021878",KT1AFA2mwNUMNd4SsujE1YYp29vd8BZejyKW,https://tzkt.io/oouLoNSJQ4VNotxiKRWEAYE9JahT71LFfRzp9d5JHKke9eKZFEq/10518816
1584434,2021-08-03 00:12:54,transaction,,,"-32,534832","-0,012359",KT1X1LgNkQShpF9nRLYw3Dgdy4qp38MX617z,https://tzkt.io/ooexcyTbrqNV68KHB5Ta4NXrJBFaHiXktcKXcrz19qtZHQTfuKo/10518818
1584439,2021-08-03 00:17:54,transaction,,,0,"-0,009145",KT1JQAZqShNMakSNXc2cgTzdAWZFemGcU6n1,https://tzkt.io/onoV7os4kZfLKRmPRATVrVCs7kn3kqYWPaBmAnK7NSZzePxUFba/10518819
1584440,2021-08-03 00:18:54,transaction,,,,"-0,01504",KT1JQAZqShNMakSNXc2cgTzdAWZFemGcU6n1,https://tzkt.io/ooEX2PNNNpksrRPz9f3iXboeW13hUcssMKvigfd9hdnV1mPbfFc/10518821
1584446,2021-08-03 00:24:54,transaction,,,0,"-0,015735",KT1QqjR4Fj9YegB37PQEqXUPHmFbhz6VJtwE,https://tzkt.io/ooyxsDzFJcEJWDJaAb4NMEZ9Vaf3J8UKJmUCV4Dj8fd13KkpXcL/10518823
1584450,2021-08-03 00:28:54,transaction,,,0,"-0,012205",KT19asUVzBNidHgTHp8MP31YSphooMb3piWR,https://tzkt.io/ooq5cDVNcoYamssZUNAgVnaYCoGtSwjsXQGUDAvKjhoqVEAWyN6/10518825
1584462,2021-08-03 00:40:54,transaction,,,0,"-0,02079",KT1JQAZqShNMakSNXc2cgTzdAWZFemGcU6n1,https://tzkt.io/opTkbrHWdhG9grGpsfxw7ReMbW5BFDLRsoei4MPpGCkXbmLToct/10518827
1585479,2021-08-03 17:59:46,transaction,,,0,"-0,009038",KT1Ga15wxGR5oWK1vBG2GXbjYM6WqPgpfRSP,https://tzkt.io/opapYPcWC2R9nh6xoEUYCY4KXcWeADmErHLGtdY1itVjbmM2GCA/10518828
1585480,2021-08-03 18:00:46,transaction,,,0,"-0,009549",KT1Ga15wxGR5oWK1vBG2GXbjYM6WqPgpfRSP,https://tzkt.io/oofoYMqJbVMsZH5U6CiPcwQNcq9DmY5CBt26T2bp4st65MWF3da/10518829
1585484,2021-08-03 18:04:46,transaction,,,0,"-0,00025",KT1AFA2mwNUMNd4SsujE1YYp29vd8BZejyKW,https://tzkt.io/ooAMfpp45Mujc2sz4QTfNPxYYDGXZB8C8TAcg9faVgC3pAbvojd/10518830
1585484,2021-08-03 18:04:46,transaction,"31,981432",KT1QxLqukyfohPV5kPkw97Rs6cw1DDDvYgbB,,,,https://tzkt.io/ooAMfpp45Mujc2sz4QTfNPxYYDGXZB8C8TAcg9faVgC3pAbvojd/10518831/12
1585484,2021-08-03 18:04:46,transaction,,,"-31,981432",0,KT1WxgZ1ZSfMgmsSDDcUn8Xn577HwnQ7e1Lb,https://tzkt.io/ooAMfpp45Mujc2sz4QTfNPxYYDGXZB8C8TAcg9faVgC3pAbvojd/10518832
1585484,2021-08-03 18:04:46,transaction,,,0,"-0,02221",KT1AFA2mwNUMNd4SsujE1YYp29vd8BZejyKW,https://tzkt.io/ooAMfpp45Mujc2sz4QTfNPxYYDGXZB8C8TAcg9faVgC3pAbvojd/10518833
1585616,2021-08-03 20:18:06,transaction,,,0,"-0,00225",KT1JkoE42rrMBP9b2oDhbx6EUr26GcySZMUH,https://tzkt.io/oniD2RWmp1opDvvrcDRL27NS1KjR548E4L8Tzqw6Tcez7eKMpkE/10518834
1585616,2021-08-03 20:18:06,transaction,,,0,"-0,016626",KT1NEa7CmaLaWgHNi6LkRi5Z1f4oHfdzRdGA,https://tzkt.io/oniD2RWmp1opDvvrcDRL27NS1KjR548E4L8Tzqw6Tcez7eKMpkE/10518835
1585616,2021-08-03 20:18:06,transaction,,,,"-0,0395",KT1JkoE42rrMBP9b2oDhbx6EUr26GcySZMUH,https://tzkt.io/oniD2RWmp1opDvvrcDRL27NS1KjR548E4L8Tzqw6Tcez7eKMpkE/10518835/15
1585616,2021-08-03 20:18:06,transaction,"9,522498",KT1NEa7CmaLaWgHNi6LkRi5Z1f4oHfdzRdGA,,,,https://tzkt.io/oniD2RWmp1opDvvrcDRL27NS1KjR548E4L8Tzqw6Tcez7eKMpkE/10518835/14
1585819,2021-08-03 23:44:26,transaction,,,0,"-0,009168",KT1JQAZqShNMakSNXc2cgTzdAWZFemGcU6n1,https://tzkt.io/oou3aFcxqtXbYKTtUx3W12cwZcsedZMgMufiSfkrnhm27nYJifS/10518836
1585820,2021-08-03 23:45:26,transaction,,,0,"-0,009016",KT1Ga15wxGR5oWK1vBG2GXbjYM6WqPgpfRSP,https://tzkt.io/onowQPBpKU8he4H9RLDAG7iogQkhUDT8agwQuCj7LpTvu1MdP6E/10518837
1585821,2021-08-03 23:46:26,transaction,,,0,"-0,009107",KT1QqjR4Fj9YegB37PQEqXUPHmFbhz6VJtwE,https://tzkt.io/oofLSBSyp52vjQU1Wjr72UJEfk4USpK1r47CD799eRTRt4gz9YN/10518838
1585825,2021-08-03 23:50:26,transaction,,,0,"-0,009038",KT19asUVzBNidHgTHp8MP31YSphooMb3piWR,https://tzkt.io/oo1WnwYrKbL1k9MwxeBkgu73GPTjYHnJTDbnVZUsmQrNBrxmH4L/10518839
1585826,2021-08-03 23:52:14,transaction,,,0,"-0,009061",KT1MBqc3GHpApBXaBZyvY63LF6eoFyTWtySn,https://tzkt.io/opGe9hnwfe8rnMMRbcpAvt8u8dDkYQxQgXZxoeUGBArwYSzjKoN/10518840
1585827,2021-08-03 23:53:14,transaction,"0,978575",KT1X1LgNkQShpF9nRLYw3Dgdy4qp38MX617z,,,,https://tzkt.io/opWXfuKkcNtthY7V8NuNCHSskw9XdvcfKBS2C5gj4hwfApgF4nP/10518843/7
1585827,2021-08-03 23:53:14,transaction,,,"-0,978575","-0,025263",KT1WBLrLE2vG8SedBqiSJFm4VVAZZBytJYHc,https://tzkt.io/opWXfuKkcNtthY7V8NuNCHSskw9XdvcfKBS2C5gj4hwfApgF4nP/10518844
1585830,2021-08-03 23:56:54,transaction,,,-10,"-0,011572",KT1WBLrLE2vG8SedBqiSJFm4VVAZZBytJYHc,https://tzkt.io/ooaHSHDzB9mHwMcjDxyXZ3LjeY122q3zNtiv8cxuBKfNaADj7mY/10518845
1586634,2021-08-04 13:36:46,transaction,,,0,"-0,009303",KT1QqjR4Fj9YegB37PQEqXUPHmFbhz6VJtwE,https://tzkt.io/opKAuK9QPe42eyR9TFBMYRfSVoWfZK2KFt4gJtVG5wuTr1J5GSy/10518846
1586867,2021-08-04 17:32:26,transaction,,,0,"-0,009266",KT1QqjR4Fj9YegB37PQEqXUPHmFbhz6VJtwE,https://tzkt.io/opak5rhFgh1YGejPyj9rQTha5aEx4Pbf6oQdgY2qtfSpF1aRjCU/10518847
1586869,2021-08-04 17:34:26,transaction,,,0,"-0,018389",KT1QqjR4Fj9YegB37PQEqXUPHmFbhz6VJtwE,https://tzkt.io/ooCasfkPiP6cDy39Ey3VA63MRC9ENLZEPZACKLqjTifdE4iQTT8/10518849
1587122,2021-08-04 21:52:14,transaction,,,0,"-0,009167",KT1JQAZqShNMakSNXc2cgTzdAWZFemGcU6n1,https://tzkt.io/op3QCH5CFx16cgr8vEvnYBdUUkyEoorxDVARKuQPvbWBANhxjhR/10518850
1587131,2021-08-04 22:01:54,transaction,,,0,"-0,009016",KT1QqjR4Fj9YegB37PQEqXUPHmFbhz6VJtwE,https://tzkt.io/onk6MHNf6Qq8hkFvh5oxF4Z37RBh3ih1Gxk6ATMpVDdHDxzdoon/10518851
1587166,2021-08-04 22:36:54,transaction,,,0,"-0,009038",KT19asUVzBNidHgTHp8MP31YSphooMb3piWR,https://tzkt.io/onkM4vBiPq2pdKgAefaSFrdzoRcxhVguLcKFajv1XfMs3uLDMvL/10518852
1587170,2021-08-04 22:40:54,transaction,,,0,"-0,00906",KT1MBqc3GHpApBXaBZyvY63LF6eoFyTWtySn,https://tzkt.io/onqEwdjgf8WxacqhKQ9aVAF5eW8y9W4CriAPFz6H19TNo5yvFNw/10518853
1587173,2021-08-04 22:43:54,transaction,,,0,"-0,011966",KT1JQAZqShNMakSNXc2cgTzdAWZFemGcU6n1,https://tzkt.io/ooxXQkAg6paJe5mtvZnjW5r431psSuJPha9bdfbzoP8cboARxzy/10518854
